trade_id,symbol,side,qty,price,notional,account,exec_time,settle_date,exec_broker,customer_type
T20250901-001251,JPM,BUY,1500,440.75,661125.0,FND1014,2025-09-01T17:18:13,2025-09-03,GSCO,SELF_CLEAR
T20250901-001252,JPM,SELL,200,475.77,95154.0,FND1057,2025-09-01T18:04:53,2025-09-03,JPMC,SELF_CLEAR
T20250901-001253,NVDA,BUY,300,264.19,79257.0,FND1030,2025-09-01T20:50:13,2025-09-03,GSCO,INTRODUCING
T20250901-001254,JPM,SELL,500,211.03,105515.0,FND1044,2025-09-01T18:16:53,2025-09-03,BAML,SELF_CLEAR
T20250901-001255,XOM,SELL,100,280.52,28052.0,FND1053,2025-09-01T19:01:59,2025-09-03,BAML,INTRODUCING
T20250901-001256,AAPL,BUY,200,504.4,100880.0,FND1032,2025-09-01T18:55:19,2025-09-03,JPMC,SELF_CLEAR
T20250901-001257,NVDA,BUY,1500,123.99,185985.0,FND1035,2025-09-01T19:43:36,2025-09-03,GSCO,SELF_CLEAR
T20250901-001258,META,SELL,200,278.45,55690.0,FND1014,2025-09-01T19:41:35,2025-09-03,JPMC,SELF_CLEAR
T20250901-001259,UNH,SELL,1000,451.81,451810.0,FND1020,2025-09-01T20:03:13,2025-09-03,BAML,INTRODUCING
T20250901-001260,NVDA,BUY,100,339.78,33978.0,FND1001,2025-09-01T19:06:43,2025-09-03,GSCO,INTRODUCING
T20250901-001261,BRK.B,BUY,1000,340.53,340530.0,FND1019,2025-09-01T19:26:33,2025-09-03,JPMC,INTRODUCING
T20250901-001262,GOOGL,BUY,100,312.91,31291.0,FND1039,2025-09-01T20:20:34,2025-09-03,JPMC,SELF_CLEAR
T20250901-001263,GOOGL,SELL,300,183.86,55158.0,FND1012,2025-09-01T19:03:20,2025-09-03,MSCO,SELF_CLEAR
T20250901-001264,AAPL,BUY,2000,393.89,787780.0,FND1030,2025-09-01T20:06:24,2025-09-03,CDEL,INTRODUCING
T20250901-001265,AMZN,BUY,1500,127.12,190680.0,FND1005,2025-09-01T17:17:39,2025-09-03,JPMC,SELF_CLEAR
T20250901-001266,META,SELL,1000,234.31,234310.0,FND1057,2025-09-01T17:50:14,2025-09-03,NITE,SELF_CLEAR
T20250901-001267,AMZN,SELL,300,30.74,9222.0,FND1049,2025-09-01T20:13:51,2025-09-03,GSCO,SELF_CLEAR
T20250901-001268,META,SELL,100,128.21,12821.0,FND1005,2025-09-01T19:02:35,2025-09-03,UBSW,SELF_CLEAR
T20250901-001269,META,SELL,1500,166.31,249465.0,FND1003,2025-09-01T20:02:53,2025-09-03,MSCO,INTRODUCING
T20250901-001270,NVDA,BUY,1500,72.14,108210.0,FND1004,2025-09-01T19:10:52,2025-09-03,UBSW,SELF_CLEAR
T20250901-001271,META,BUY,100,298.8,29880.0,FND1002,2025-09-01T18:54:31,2025-09-03,UBSW,INTRODUCING
T20250901-001272,MSFT,SELL,1500,350.1,525150.0,FND1001,2025-09-01T17:01:35,2025-09-03,JPMC,SELF_CLEAR
T20250901-001273,META,BUY,200,481.43,96286.0,FND1027,2025-09-01T19:16:26,2025-09-03,MSCO,SELF_CLEAR
T20250901-001274,META,BUY,500,29.46,14730.0,FND1013,2025-09-01T17:04:59,2025-09-03,UBSW,SELF_CLEAR
T20250901-001275,TSLA,SELL,2000,262.73,525460.0,FND1055,2025-09-01T20:50:12,2025-09-03,CDEL,SELF_CLEAR
T20250901-001276,JPM,BUY,500,450.3,225150.0,FND1026,2025-09-01T18:41:06,2025-09-03,UBSW,SELF_CLEAR
T20250901-001277,XOM,BUY,200,296.8,59360.0,FND1044,2025-09-01T17:24:16,2025-09-03,UBSW,SELF_CLEAR
T20250901-001278,GOOGL,SELL,2000,45.64,91280.0,FND1036,2025-09-01T20:00:43,2025-09-03,MSCO,INTRODUCING
T20250901-001279,META,BUY,500,327.81,163905.0,FND1059,2025-09-01T20:37:55,2025-09-03,BAML,INTRODUCING
T20250901-001280,UNH,SELL,1500,318.74,478110.0,FND1033,2025-09-01T20:10:15,2025-09-03,CDEL,INTRODUCING
T20250901-001281,BAC,SELL,1500,416.2,624300.0,FND1012,2025-09-01T20:39:44,2025-09-03,NITE,INTRODUCING
T20250901-001282,JPM,BUY,1500,244.45,366675.0,FND1017,2025-09-01T17:49:01,2025-09-03,NITE,SELF_CLEAR
T20250901-001283,NVDA,SELL,1500,329.25,493875.0,FND1018,2025-09-01T20:30:14,2025-09-03,GSCO,INTRODUCING
T20250901-001284,AMZN,BUY,1000,457.54,457540.0,FND1032,2025-09-01T19:32:14,2025-09-03,CDEL,INTRODUCING
T20250901-001285,UNH,BUY,500,96.69,48345.0,FND1026,2025-09-01T19:29:18,2025-09-03,MSCO,INTRODUCING
T20250901-001286,META,SELL,1500,314.27,471405.0,FND1010,2025-09-01T20:18:16,2025-09-03,CDEL,SELF_CLEAR
T20250901-001287,UNH,SELL,1500,490.14,735210.0,FND1034,2025-09-01T18:25:37,2025-09-03,CDEL,SELF_CLEAR
T20250901-001288,XOM,SELL,1500,287.73,431595.0,FND1011,2025-09-01T17:02:36,2025-09-03,JPMC,INTRODUCING
T20250901-001289,UNH,BUY,200,343.63,68726.0,FND1058,2025-09-01T18:25:04,2025-09-03,BAML,SELF_CLEAR
T20250901-001290,XOM,BUY,300,487.12,146136.0,FND1034,2025-09-01T17:37:01,2025-09-03,CDEL,SELF_CLEAR
T20250901-001291,JPM,SELL,100,109.5,10950.0,FND1035,2025-09-01T20:42:30,2025-09-03,UBSW,SELF_CLEAR
T20250901-001292,UNH,SELL,2000,142.99,285980.0,FND1002,2025-09-01T18:28:45,2025-09-03,GSCO,INTRODUCING
T20250901-001293,GOOGL,SELL,2000,144.65,289300.0,FND1037,2025-09-01T17:22:55,2025-09-03,JPMC,INTRODUCING
T20250901-001294,XOM,SELL,2000,294.25,588500.0,FND1053,2025-09-01T17:14:09,2025-09-03,CDEL,INTRODUCING
T20250901-001295,TSLA,SELL,2000,64.2,128400.0,FND1003,2025-09-01T18:20:56,2025-09-03,JPMC,INTRODUCING
T20250901-001296,MSFT,SELL,2000,354.84,709680.0,FND1037,2025-09-01T20:18:23,2025-09-03,JPMC,INTRODUCING
T20250901-001297,NVDA,SELL,200,300.85,60170.0,FND1045,2025-09-01T18:30:48,2025-09-03,BAML,INTRODUCING
T20250901-001298,BAC,SELL,500,402.66,201330.0,FND1021,2025-09-01T20:38:42,2025-09-03,UBSW,INTRODUCING
T20250901-001299,BAC,BUY,300,494.07,148221.0,FND1012,2025-09-01T18:31:38,2025-09-03,GSCO,INTRODUCING
T20250901-001300,TSLA,SELL,200,230.03,46006.0,FND1049,2025-09-01T18:49:06,2025-09-03,NITE,INTRODUCING
T20250901-001301,XOM,SELL,1000,145.58,145580.0,FND1053,2025-09-01T20:16:49,2025-09-03,NITE,INTRODUCING
T20250901-001302,BRK.B,SELL,1500,286.33,429495.0,FND1007,2025-09-01T20:50:57,2025-09-03,CDEL,INTRODUCING
T20250901-001303,XOM,BUY,1500,342.4,513600.0,FND1049,2025-09-01T20:58:09,2025-09-03,BAML,INTRODUCING
T20250901-001304,TSLA,BUY,1500,459.31,688965.0,FND1009,2025-09-01T18:22:41,2025-09-03,MSCO,INTRODUCING
T20250901-001305,BAC,SELL,300,250.9,75270.0,FND1013,2025-09-01T19:11:33,2025-09-03,GSCO,SELF_CLEAR
T20250901-001306,META,SELL,1000,39.94,39940.0,FND1023,2025-09-01T18:16:54,2025-09-03,UBSW,SELF_CLEAR
T20250901-001307,AAPL,BUY,2000,159.25,318500.0,FND1058,2025-09-01T17:52:47,2025-09-03,BAML,INTRODUCING
T20250901-001308,AAPL,SELL,200,295.56,59112.0,FND1002,2025-09-01T18:21:57,2025-09-03,BAML,SELF_CLEAR
T20250901-001309,MSFT,SELL,1000,418.67,418670.0,FND1037,2025-09-01T20:27:04,2025-09-03,GSCO,INTRODUCING
T20250901-001310,BAC,BUY,200,147.65,29530.0,FND1025,2025-09-01T19:17:09,2025-09-03,GSCO,INTRODUCING
T20250901-001311,TSLA,SELL,1500,106.46,159690.0,FND1034,2025-09-01T17:13:10,2025-09-03,BAML,SELF_CLEAR
T20250901-001312,AMZN,BUY,1000,244.65,244650.0,FND1027,2025-09-01T20:42:45,2025-09-03,UBSW,INTRODUCING
T20250901-001313,META,SELL,1000,166.3,166300.0,FND1013,2025-09-01T17:46:50,2025-09-03,MSCO,SELF_CLEAR
T20250901-001314,TSLA,SELL,100,105.29,10529.0,FND1036,2025-09-01T20:15:03,2025-09-03,UBSW,INTRODUCING
T20250901-001315,META,SELL,500,121.03,60515.0,FND1020,2025-09-01T17:57:22,2025-09-03,CDEL,INTRODUCING
T20250901-001316,AMZN,BUY,500,33.23,16615.0,FND1050,2025-09-01T19:37:49,2025-09-03,JPMC,INTRODUCING
T20250901-001317,UNH,SELL,200,195.81,39162.0,FND1047,2025-09-01T18:49:01,2025-09-03,GSCO,INTRODUCING
T20250901-001318,MSFT,SELL,200,321.6,64320.0,FND1043,2025-09-01T18:54:45,2025-09-03,CDEL,SELF_CLEAR
T20250901-001319,AAPL,SELL,1000,318.02,318020.0,FND1043,2025-09-01T18:22:44,2025-09-03,GSCO,SELF_CLEAR
T20250901-001320,TSLA,SELL,200,210.89,42178.0,FND1051,2025-09-01T19:29:18,2025-09-03,JPMC,SELF_CLEAR
T20250901-001321,MSFT,SELL,1000,44.41,44410.0,FND1019,2025-09-01T19:31:39,2025-09-03,JPMC,SELF_CLEAR
T20250901-001322,BRK.B,BUY,2000,227.24,454480.0,FND1018,2025-09-01T18:15:34,2025-09-03,MSCO,INTRODUCING
T20250901-001323,AAPL,BUY,500,432.5,216250.0,FND1009,2025-09-01T20:41:49,2025-09-03,CDEL,SELF_CLEAR
T20250901-001324,MSFT,BUY,1500,221.52,332280.0,FND1031,2025-09-01T20:46:27,2025-09-03,BAML,SELF_CLEAR
T20250901-001325,MSFT,BUY,2000,326.62,653240.0,FND1006,2025-09-01T19:44:45,2025-09-03,BAML,SELF_CLEAR
T20250901-001326,GOOGL,BUY,1500,392.17,588255.0,FND1031,2025-09-01T20:11:47,2025-09-03,NITE,SELF_CLEAR
T20250901-001327,JPM,SELL,1000,143.21,143210.0,FND1026,2025-09-01T19:53:03,2025-09-03,GSCO,INTRODUCING
T20250901-001328,JPM,BUY,1000,376.86,376860.0,FND1049,2025-09-01T18:52:14,2025-09-03,CDEL,INTRODUCING
T20250901-001329,UNH,BUY,2000,62.08,124160.0,FND1016,2025-09-01T19:06:46,2025-09-03,UBSW,INTRODUCING
T20250901-001330,META,SELL,100,41.44,4144.0,FND1001,2025-09-01T20:29:02,2025-09-03,GSCO,SELF_CLEAR
T20250901-001331,GOOGL,SELL,1500,340.84,511260.0,FND1024,2025-09-01T20:49:28,2025-09-03,GSCO,INTRODUCING
T20250901-001332,AAPL,BUY,500,308.2,154100.0,FND1034,2025-09-01T19:32:44,2025-09-03,NITE,SELF_CLEAR
T20250901-001333,BAC,SELL,2000,87.12,174240.0,FND1011,2025-09-01T20:18:15,2025-09-03,UBSW,INTRODUCING
T20250901-001334,META,SELL,2000,321.87,643740.0,FND1020,2025-09-01T18:29:53,2025-09-03,BAML,INTRODUCING
T20250901-001335,BAC,BUY,300,393.13,117939.0,FND1050,2025-09-01T17:19:05,2025-09-03,BAML,SELF_CLEAR
T20250901-001336,BAC,BUY,100,457.4,45740.0,FND1003,2025-09-01T17:13:16,2025-09-03,UBSW,INTRODUCING
T20250901-001337,BRK.B,SELL,200,141.73,28346.0,FND1023,2025-09-01T20:05:27,2025-09-03,MSCO,INTRODUCING
T20250901-001338,GOOGL,SELL,2000,480.57,961140.0,FND1036,2025-09-01T19:20:22,2025-09-03,MSCO,SELF_CLEAR
T20250901-001339,GOOGL,BUY,300,134.44,40332.0,FND1011,2025-09-01T18:09:17,2025-09-03,JPMC,SELF_CLEAR
T20250901-001340,AAPL,SELL,300,235.35,70605.0,FND1006,2025-09-01T17:28:38,2025-09-03,MSCO,SELF_CLEAR
T20250901-001341,GOOGL,SELL,1500,91.97,137955.0,FND1036,2025-09-01T19:15:48,2025-09-03,JPMC,SELF_CLEAR
T20250901-001342,JPM,SELL,200,44.77,8954.0,FND1017,2025-09-01T18:52:41,2025-09-03,NITE,INTRODUCING
T20250901-001343,TSLA,BUY,300,260.44,78132.0,FND1053,2025-09-01T17:41:59,2025-09-03,BAML,SELF_CLEAR
T20250901-001344,META,SELL,1500,140.19,210285.0,FND1055,2025-09-01T18:47:50,2025-09-03,BAML,INTRODUCING
T20250901-001345,META,BUY,2000,154.0,308000.0,FND1036,2025-09-01T20:02:11,2025-09-03,JPMC,INTRODUCING
T20250901-001346,BAC,SELL,500,300.22,150110.0,FND1037,2025-09-01T20:14:48,2025-09-03,UBSW,INTRODUCING
T20250901-001347,META,SELL,100,90.32,9032.0,FND1003,2025-09-01T17:55:15,2025-09-03,JPMC,INTRODUCING
T20250901-001348,NVDA,SELL,100,376.71,37671.0,FND1035,2025-09-01T18:28:15,2025-09-03,NITE,INTRODUCING
T20250901-001349,AAPL,SELL,2000,405.44,810880.0,FND1005,2025-09-01T20:42:21,2025-09-03,GSCO,INTRODUCING
T20250901-001350,META,BUY,300,264.77,79431.0,FND1041,2025-09-01T17:09:18,2025-09-03,MSCO,SELF_CLEAR
T20250901-001351,AMZN,BUY,100,10.95,1095.0,FND1051,2025-09-01T18:31:38,2025-09-03,NITE,SELF_CLEAR
T20250901-001352,JPM,SELL,300,147.43,44229.0,FND1041,2025-09-01T20:04:59,2025-09-03,BAML,SELF_CLEAR
T20250901-001353,AAPL,BUY,1500,108.81,163215.0,FND1041,2025-09-01T19:54:02,2025-09-03,BAML,INTRODUCING
T20250901-001354,NVDA,SELL,200,204.17,40834.0,FND1041,2025-09-01T20:22:17,2025-09-03,NITE,INTRODUCING
T20250901-001355,GOOGL,SELL,100,214.48,21448.0,FND1046,2025-09-01T20:31:20,2025-09-03,MSCO,INTRODUCING
T20250901-001356,TSLA,BUY,500,40.78,20390.0,FND1016,2025-09-01T18:04:31,2025-09-03,MSCO,SELF_CLEAR
T20250901-001357,NVDA,SELL,200,117.44,23488.0,FND1036,2025-09-01T19:40:24,2025-09-03,NITE,INTRODUCING
T20250901-001358,BAC,BUY,2000,410.14,820280.0,FND1048,2025-09-01T18:08:39,2025-09-03,CDEL,INTRODUCING
T20250901-001359,JPM,SELL,500,118.53,59265.0,FND1023,2025-09-01T20:17:37,2025-09-03,UBSW,SELF_CLEAR
T20250901-001360,BRK.B,SELL,1000,256.62,256620.0,FND1031,2025-09-01T17:59:57,2025-09-03,GSCO,INTRODUCING
T20250901-001361,BAC,SELL,1500,315.47,473205.0,FND1038,2025-09-01T20:43:50,2025-09-03,MSCO,INTRODUCING
T20250901-001362,UNH,BUY,300,437.11,131133.0,FND1020,2025-09-01T17:05:08,2025-09-03,CDEL,SELF_CLEAR
T20250901-001363,XOM,SELL,200,318.83,63766.0,FND1004,2025-09-01T18:09:04,2025-09-03,GSCO,INTRODUCING
T20250901-001364,AAPL,SELL,1000,423.36,423360.0,FND1034,2025-09-01T17:38:12,2025-09-03,MSCO,INTRODUCING
T20250901-001365,XOM,BUY,500,356.66,178330.0,FND1010,2025-09-01T19:37:14,2025-09-03,CDEL,SELF_CLEAR
T20250901-001366,BRK.B,BUY,2000,199.6,399200.0,FND1058,2025-09-01T20:05:37,2025-09-03,MSCO,INTRODUCING
T20250901-001367,AAPL,SELL,500,106.78,53390.0,FND1012,2025-09-01T17:22:37,2025-09-03,BAML,SELF_CLEAR
T20250901-001368,AAPL,SELL,200,242.4,48480.0,FND1013,2025-09-01T18:51:38,2025-09-03,BAML,INTRODUCING
T20250901-001369,NVDA,BUY,1000,117.22,117220.0,FND1057,2025-09-01T17:39:33,2025-09-03,BAML,SELF_CLEAR
T20250901-001370,AAPL,BUY,1500,290.51,435765.0,FND1056,2025-09-01T19:32:01,2025-09-03,BAML,INTRODUCING
T20250901-001371,TSLA,BUY,300,411.9,123570.0,FND1001,2025-09-01T17:00:51,2025-09-03,NITE,SELF_CLEAR
T20250901-001372,BAC,SELL,200,315.31,63062.0,FND1006,2025-09-01T20:35:54,2025-09-03,GSCO,INTRODUCING
T20250901-001373,TSLA,SELL,300,172.32,51696.0,FND1059,2025-09-01T16:58:24,2025-09-03,NITE,SELF_CLEAR
T20250901-001374,BAC,BUY,300,124.35,37305.0,FND1018,2025-09-01T19:39:18,2025-09-03,CDEL,INTRODUCING
T20250901-001375,AMZN,SELL,1000,220.26,220260.0,FND1056,2025-09-01T19:31:29,2025-09-03,JPMC,INTRODUCING
T20250901-001376,NVDA,SELL,1000,61.39,61390.0,FND1034,2025-09-01T17:50:15,2025-09-03,NITE,INTRODUCING
T20250901-001377,UNH,SELL,1500,305.97,458955.0,FND1003,2025-09-01T18:27:03,2025-09-03,JPMC,INTRODUCING
T20250901-001378,BRK.B,SELL,300,127.73,38319.0,FND1052,2025-09-01T18:05:42,2025-09-03,JPMC,SELF_CLEAR
T20250901-001379,AAPL,SELL,200,123.63,24726.0,FND1024,2025-09-01T17:09:58,2025-09-03,MSCO,SELF_CLEAR
T20250901-001380,TSLA,SELL,1500,22.74,34110.0,FND1037,2025-09-01T20:56:47,2025-09-03,UBSW,INTRODUCING
T20250901-001381,AMZN,BUY,1000,106.42,106420.0,FND1051,2025-09-01T17:12:45,2025-09-03,GSCO,INTRODUCING
T20250901-001382,XOM,SELL,2000,58.97,117940.0,FND1045,2025-09-01T19:36:22,2025-09-03,NITE,SELF_CLEAR
T20250901-001383,META,BUY,2000,29.85,59700.0,FND1034,2025-09-01T19:11:45,2025-09-03,UBSW,INTRODUCING
T20250901-001384,UNH,SELL,1000,360.02,360020.0,FND1000,2025-09-01T18:23:39,2025-09-03,UBSW,SELF_CLEAR
T20250901-001385,XOM,SELL,1500,501.0,751500.0,FND1016,2025-09-01T17:10:23,2025-09-03,MSCO,INTRODUCING
T20250901-001386,JPM,BUY,1000,343.38,343380.0,FND1020,2025-09-01T20:47:54,2025-09-03,BAML,INTRODUCING
T20250901-001387,META,SELL,1500,45.53,68295.0,FND1040,2025-09-01T18:38:43,2025-09-03,UBSW,SELF_CLEAR
T20250901-001388,BAC,SELL,1500,352.9,529350.0,FND1034,2025-09-01T18:57:36,2025-09-03,MSCO,INTRODUCING
T20250901-001389,META,SELL,500,173.61,86805.0,FND1022,2025-09-01T18:54:22,2025-09-03,NITE,INTRODUCING
T20250901-001390,AMZN,SELL,2000,471.92,943840.0,FND1044,2025-09-01T18:02:26,2025-09-03,CDEL,INTRODUCING
T20250901-001391,NVDA,SELL,200,225.71,45142.0,FND1001,2025-09-01T20:47:34,2025-09-03,GSCO,INTRODUCING
T20250901-001392,MSFT,SELL,300,175.56,52668.0,FND1037,2025-09-01T18:58:08,2025-09-03,NITE,SELF_CLEAR
T20250901-001393,GOOGL,BUY,1500,142.6,213900.0,FND1007,2025-09-01T19:22:07,2025-09-03,MSCO,INTRODUCING
T20250901-001394,AMZN,BUY,500,70.27,35135.0,FND1041,2025-09-01T19:27:45,2025-09-03,UBSW,INTRODUCING
T20250901-001395,UNH,BUY,100,130.95,13095.0,FND1057,2025-09-01T17:57:48,2025-09-03,GSCO,SELF_CLEAR
T20250901-001396,GOOGL,SELL,1500,98.79,148185.0,FND1056,2025-09-01T18:46:44,2025-09-03,CDEL,SELF_CLEAR
T20250901-001397,TSLA,BUY,500,138.81,69405.0,FND1038,2025-09-01T17:17:53,2025-09-03,BAML,SELF_CLEAR
T20250901-001398,AMZN,SELL,100,227.19,22719.0,FND1028,2025-09-01T17:26:39,2025-09-03,MSCO,SELF_CLEAR
T20250901-001399,BAC,SELL,300,38.28,11484.0,FND1037,2025-09-01T18:31:59,2025-09-03,MSCO,INTRODUCING
